id,md_datetime_utc_start_hour,md_datetime_utc_start,md_network_series_tok,md_network_tok,score
2017-07-19_2300_US_KCAL_KCAL_9_News_at_4PM_main,2017071923,1500505201000,KCAL KCAL 9 News at 4PM,KCAL,18.633808
2017-07-19_2300_US_KNBC_NBC_4_News_at_4pm_main,2017071923,1500505201000,KNBC NBC 4 News at 4pm,KNBC,10.758234
2017-07-19_1600_US_KABC_Live_with_Kelly_and_Ryan_main,2017071916,1500480001000,KABC Live with Kelly and Ryan,KABC,10.758234
2017-07-19_0635_US_KABC_Jimmy_Kimmel_Live_main,2017071906,1500446102000,KABC Jimmy Kimmel Live,KABC,10.758234
2017-07-18_1800_US_KABC_Eyewitness_News_11AM_main,2017071818,1500400803000,KABC Eyewitness News 11AM,KABC,15.21444
2017-07-18_0100_US_KNBC_NBC_4_News_at_6pm_main,2017071801,1500339608000,KNBC NBC 4 News at 6pm,KNBC,10.758234
2017-07-18_0100_US_KCBS_CBS_2_News_at_6PM_main,2017071801,1500339601000,KCBS CBS 2 News at 6PM,KCBS,10.758234
2017-07-18_0000_US_KNBC_NBC_4_News_at_5pm_main,2017071800,1500336001000,KNBC NBC 4 News at 5pm,KNBC,10.758234
2017-07-17_1900_US_KCAL_KCAL_9_News_at_12PM_main,2017071719,1500318002000,KCAL KCAL 9 News at 12PM,KCAL,10.758234
2017-07-17_1300_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017071713,1500296401000,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,10.758234
2017-07-17_1100_US_KNBC_Early_Today_main,2017071711,1500289201000,KNBC Early Today,KNBC,10.758234
2017-07-17_0600_US_CNN_CNN_Newsroom_Live_main,2017071706,1500271201000,CNN CNN Newsroom Live,CNN,10.758234
2017-07-17_0600_US_KABC_Eyewitness_News_11PM_main,2017071706,1500271201000,KABC Eyewitness News 11PM,KABC,10.758234
2017-07-17_0500_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017071705,1500267601000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,10.758234
2017-07-17_0300_US_KCAL_KCAL_9_News_at_8PM_main,2017071703,1500260402000,KCAL KCAL 9 News at 8PM,KCAL,10.758234
2017-07-17_0100_US_KABC_Eyewitness_News_6PM_main,2017071701,1500253201000,KABC Eyewitness News 6PM,KABC,10.758234
2017-07-17_0100_US_KCBS_CBS_2_News_at_6PM_main,2017071701,1500253201000,KCBS CBS 2 News at 6PM,KCBS,10.758234
2017-07-17_0100_US_KNBC_NBC_4_News_main,2017071701,1500253201000,KNBC NBC 4 News,KNBC,10.758234
2017-07-15_0100_US_KCBS_CBS_2_News_at_6PM_main,2017071501,1500080401000,KCBS CBS 2 News at 6PM,KCBS,10.758234
2017-07-14_0300_US_KCAL_KCAL_9_News_at_8PM_main,2017071403,1500001203000,KCAL KCAL 9 News at 8PM,KCAL,10.758234
2017-07-14_0100_US_KCBS_CBS_2_News_at_6PM_main,2017071401,1499994001000,KCBS CBS 2 News at 6PM,KCBS,10.758234
2017-07-14_0000_US_KNBC_NBC_4_News_at_5pm_main,2017071400,1499990401000,KNBC NBC 4 News at 5pm,KNBC,10.758234
2017-07-13_2300_US_KNBC_NBC_4_News_at_4pm_main,2017071323,1499986801000,KNBC NBC 4 News at 4pm,KNBC,15.21444
2017-07-13_1800_US_HLN_On_the_Story_With_Erica_Hill_main,2017071318,1499968802000,HLN On the Story With Erica Hill,HLN,10.758234
2017-07-13_1800_US_KABC_Eyewitness_News_11AM_main,2017071318,1499968802000,KABC Eyewitness News 11AM,KABC,10.758234
2017-07-13_1800_US_KNBC_NBC_4_News_at_11am_main,2017071318,1499968801000,KNBC NBC 4 News at 11am,KNBC,10.758234
2017-07-13_1400_US_KCBS_CBS_This_Morning_main,2017071314,1499954401000,KCBS CBS This Morning,KCBS,10.758234
2017-07-13_1400_US_KNBC_Today_main,2017071314,1499954401000,KNBC Today,KNBC,10.758234
2017-07-13_1300_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017071313,1499950803000,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,10.758234
2017-07-13_1300_US_KNBC_Today_in_LA_main,2017071313,1499950801000,KNBC Today in LA,KNBC,24.056143
2017-07-13_1200_US_KNBC_Today_in_LA_main,2017071312,1499947202000,KNBC Today in LA,KNBC,26.352184
2017-07-13_1200_US_CNN_New_Day_With_Chris_Cuomo_and_Alisyn_Camerota_main,2017071312,1499947201000,CNN New Day With Chris Cuomo and Alisyn Camerota,CNN,10.758234
2017-07-13_1130_US_KNBC_Today_in_LA_main,2017071311,1499945402000,KNBC Today in LA,KNBC,24.056143
2017-07-13_0600_US_KCBS_CBS_2_News_at_11PM_main,2017071306,1499925601000,KCBS CBS 2 News at 11PM,KCBS,38.789364
2017-07-13_0600_US_KNBC_NBC_4_News_at_11pm_main,2017071306,1499925601000,KNBC NBC 4 News at 11pm,KNBC,37.267616
2017-07-13_0500_US_KTLA_KTLA_5_News_at_10_main,2017071305,1499922001000,KTLA KTLA 5 News at 10,KTLA,28.463612
2017-07-13_0500_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017071305,1499922001000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,26.352184
2017-07-13_0100_US_KNBC_NBC_4_News_at_6pm_main,2017071301,1499907602000,KNBC NBC 4 News at 6pm,KNBC,10.758234
2017-07-11_2000_US_KTTV-FOX_The_Dr_Oz_Show_main,2017071120,1499803201000,KTTV-FOX The Dr Oz Show,KTTV-FOX,10.758234
2017-07-11_1300_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017071113,1499778010000,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,10.758234
2017-07-11_0100_US_KCBS_CBS_2_News_at_6PM_main,2017071101,1499734803000,KCBS CBS 2 News at 6PM,KCBS,15.21444
2017-07-10_1900_US_KNBC_Access_Hollywood_Live_main,2017071019,1499713201000,KNBC Access Hollywood Live,KNBC,10.758234
2017-07-10_1300_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017071013,1499691601000,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,10.758234
2017-07-09_0300_US_KCAL_KCAL_9_News_at_8PM_main,2017070903,1499569201000,KCAL KCAL 9 News at 8PM,KCAL,15.21444
2017-07-09_0100_US_KCBS_CBS_2_News_at_6PM_main,2017070901,1499562002000,KCBS CBS 2 News at 6PM,KCBS,10.758234
2017-07-08_1400_US_KCAL_KCAL_9_News_Saturday_main,2017070814,1499522402000,KCAL KCAL 9 News Saturday,KCAL,10.758234
2017-07-08_0500_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017070805,1499490003000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,10.758234
2017-07-07_1900_US_KNBC_Access_Hollywood_Live_main,2017070719,1499454001000,KNBC Access Hollywood Live,KNBC,21.516468
2017-07-07_1900_US_KCAL_KCAL_9_News_at_12PM_main,2017070719,1499454001000,KCAL KCAL 9 News at 12PM,KCAL,10.758234
2017-07-07_1800_US_KCBS_CBS_2_News_at_11AM_main,2017070718,1499450402000,KCBS CBS 2 News at 11AM,KCBS,10.758234
2017-07-07_1400_US_KCBS_CBS_This_Morning_main,2017070714,1499436001000,KCBS CBS This Morning,KCBS,15.21444
2017-07-07_0737_US_KNBC_Late_Night_With_Seth_Meyers_main,2017070707,1499413021000,KNBC Late Night With Seth Meyers,KNBC,18.633808
2017-07-07_0600_US_KABC_Eyewitness_News_11PM_main,2017070706,1499407201000,KABC Eyewitness News 11PM,KABC,10.758234
2017-07-07_0000_US_KNBC_NBC_4_News_at_5pm_main,2017070700,1499385602000,KNBC NBC 4 News at 5pm,KNBC,10.758234
2017-07-06_1900_US_KCAL_KCAL_9_News_at_12PM_main,2017070619,1499367601000,KCAL KCAL 9 News at 12PM,KCAL,10.758234
2017-07-05_1800_US_KCBS_CBS_2_News_at_11AM_main,2017070518,1499277602000,KCBS CBS 2 News at 11AM,KCBS,10.758234
2017-07-05_1600_US_HLN_Michaela_main,2017070516,1499270401000,HLN Michaela,HLN,10.758234
2017-07-05_0600_US_CNN_CNN_Newsroom_Live_main,2017070506,1499234401000,CNN CNN Newsroom Live,CNN,15.21444
2017-07-04_0500_US_KTLA_KTLA_5_News_at_10_main,2017070405,1499144401000,KTLA KTLA 5 News at 10,KTLA,21.516468
2017-07-04_0100_US_KCBS_CBS_2_News_at_6PM_main,2017070401,1499130002000,KCBS CBS 2 News at 6PM,KCBS,10.758234
2017-07-04_0000_US_KNBC_NBC_4_News_at_5pm_main,2017070400,1499126402000,KNBC NBC 4 News at 5pm,KNBC,10.758234
2017-07-03_2300_US_KNBC_NBC_4_News_at_4pm_main,2017070323,1499122802000,KNBC NBC 4 News at 4pm,KNBC,10.758234
2017-07-03_1800_US_KNBC_NBC_4_News_at_11am_main,2017070318,1499104803000,KNBC NBC 4 News at 11am,KNBC,10.758234
2017-07-03_1400_US_KCBS_CBS_This_Morning_main,2017070314,1499090401000,KCBS CBS This Morning,KCBS,15.21444
2017-07-03_1300_US_KNBC_Today_in_LA_main,2017070313,1499086801000,KNBC Today in LA,KNBC,10.758234
2017-07-03_0030_US_KNBC_NBC_Nightly_News_With_Lester_Holt_main,2017070300,1499041801000,KNBC NBC Nightly News With Lester Holt,KNBC,18.633808
2017-07-02_0630_US_KCBS_SoCal_Week_in_Review_main,2017070206,1498977001000,KCBS SoCal Week in Review,KCBS,15.21444
2017-07-02_0600_US_KABC_Eyewitness_News_11PM_main,2017070206,1498975205000,KABC Eyewitness News 11PM,KABC,10.758234
2017-07-01_0635_US_KABC_Jimmy_Kimmel_Live_main,2017070106,1498890901000,KABC Jimmy Kimmel Live,KABC,10.758234
2017-07-01_0100_US_KCBS_CBS_2_News_at_6PM_main,2017070101,1498870801000,KCBS CBS 2 News at 6PM,KCBS,10.758234
2017-06-30_2300_US_KCAL_KCAL_9_News_at_4PM_main,2017063023,1498863601000,KCAL KCAL 9 News at 4PM,KCAL,15.21444
2017-06-30_0500_US_KTLA_KTLA_5_News_at_10_main,2017063005,1498798801000,KTLA KTLA 5 News at 10,KTLA,15.21444
2017-06-30_0500_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017063005,1498798801000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,10.758234
2017-06-30_0000_US_KABC_Eyewitness_News_5PM_main,2017063000,1498780802000,KABC Eyewitness News 5PM,KABC,10.758234
2017-06-30_0000_US_KNBC_NBC_4_News_at_5pm_main,2017063000,1498780801000,KNBC NBC 4 News at 5pm,KNBC,10.758234
2017-06-29_2300_US_KABC_Eyewitness_News_4PM_main,2017062923,1498777201000,KABC Eyewitness News 4PM,KABC,10.758234
2017-06-29_2200_US_KABC_Eyewitness_News_3PM_main,2017062922,1498773601000,KABC Eyewitness News 3PM,KABC,10.758234
2017-06-29_1900_US_KCAL_KCAL_9_News_at_12PM_main,2017062919,1498762802000,KCAL KCAL 9 News at 12PM,KCAL,21.516468
2017-06-29_1800_US_KABC_Eyewitness_News_11AM_main,2017062918,1498759201000,KABC Eyewitness News 11AM,KABC,15.21444
2017-06-29_0600_US_KABC_Eyewitness_News_11PM_main,2017062906,1498716001000,KABC Eyewitness News 11PM,KABC,10.758234
2017-06-29_0600_US_KCBS_CBS_2_News_at_11PM_main,2017062906,1498716001000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2017-06-29_0300_US_KCAL_KCAL_9_News_at_8PM_main,2017062903,1498705215000,KCAL KCAL 9 News at 8PM,KCAL,18.633808
2017-06-29_0100_US_KABC_Eyewitness_News_6PM_main,2017062901,1498698001000,KABC Eyewitness News 6PM,KABC,10.758234
2017-06-29_0100_US_KCBS_CBS_2_News_at_6PM_main,2017062901,1498698001000,KCBS CBS 2 News at 6PM,KCBS,10.758234
2017-06-28_0500_US_KTLA_KTLA_5_News_at_10_main,2017062805,1498626001000,KTLA KTLA 5 News at 10,KTLA,10.758234
2017-06-28_0000_US_KABC_Eyewitness_News_5PM_main,2017062800,1498608002000,KABC Eyewitness News 5PM,KABC,10.758234
2017-06-27_0600_US_KABC_Eyewitness_News_11PM_main,2017062706,1498543201000,KABC Eyewitness News 11PM,KABC,15.21444
2017-06-26_1300_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017062613,1498482001000,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,10.758234
2017-06-26_0100_US_KABC_Eyewitness_News_6PM_main,2017062601,1498438802000,KABC Eyewitness News 6PM,KABC,10.758234
2017-06-25_0200_US_KCBS_Entertainment_Tonight_main,2017062502,1498356001000,KCBS Entertainment Tonight,KCBS,10.758234
2017-06-24_2300_US_KABC_Eyewitness_News_4PM_main,2017062423,1498345201000,KABC Eyewitness News 4PM,KABC,10.758234
2017-06-24_1400_US_KNBC_Today_in_LA_Weekend_main,2017062414,1498312803000,KNBC Today in LA Weekend,KNBC,15.21444
2017-06-24_1400_US_KCAL_KCAL_9_News_Saturday_main,2017062414,1498312801000,KCAL KCAL 9 News Saturday,KCAL,15.21444
2017-06-24_0737_US_KABC_Nightline_main,2017062407,1498289821000,KABC Nightline,KABC,10.758234
2017-06-24_0635_US_KABC_Jimmy_Kimmel_Live_main,2017062406,1498286101000,KABC Jimmy Kimmel Live,KABC,15.21444
2017-06-24_0600_US_KCBS_CBS_2_News_at_11PM_main,2017062406,1498284002000,KCBS CBS 2 News at 11PM,KCBS,15.21444
2017-06-24_0600_US_KNBC_NBC_4_News_at_11pm_main,2017062406,1498284001000,KNBC NBC 4 News at 11pm,KNBC,10.758234
2017-06-24_0500_US_KTLA_KTLA_5_News_at_10_main,2017062405,1498280402000,KTLA KTLA 5 News at 10,KTLA,18.633808
2017-06-24_0300_US_KCAL_KCAL_9_News_at_8PM_main,2017062403,1498273201000,KCAL KCAL 9 News at 8PM,KCAL,10.758234
2017-06-24_0100_US_KNBC_NBC_4_News_at_6pm_main,2017062401,1498266002000,KNBC NBC 4 News at 6pm,KNBC,10.758234
2017-06-24_0100_US_KCBS_CBS_2_News_at_6PM_main,2017062401,1498266001000,KCBS CBS 2 News at 6PM,KCBS,10.758234
2017-06-24_0000_US_KNBC_NBC_4_News_at_5pm_main,2017062400,1498262402000,KNBC NBC 4 News at 5pm,KNBC,10.758234
2017-06-23_2300_US_KABC_Eyewitness_News_4PM_main,2017062323,1498258802000,KABC Eyewitness News 4PM,KABC,15.21444
2017-06-23_2300_US_KNBC_NBC_4_News_at_4pm_main,2017062323,1498258801000,KNBC NBC 4 News at 4pm,KNBC,10.758234
2017-06-23_1800_US_KNBC_NBC_4_News_at_11am_main,2017062318,1498240801000,KNBC NBC 4 News at 11am,KNBC,10.758234
2017-06-23_1200_US_KNBC_Today_in_LA_main,2017062312,1498219202000,KNBC Today in LA,KNBC,10.758234
2017-06-23_1130_US_KNBC_Today_in_LA_main,2017062311,1498217402000,KNBC Today in LA,KNBC,10.758234
2017-06-23_0907_US_KABC_ABC_World_News_Now_main,2017062309,1498208821000,KABC ABC World News Now,KABC,15.21444
2017-06-23_0635_US_KABC_Jimmy_Kimmel_Live_main,2017062306,1498199702000,KABC Jimmy Kimmel Live,KABC,10.758234
2017-06-23_0600_US_KCBS_CBS_2_News_at_11PM_main,2017062306,1498197601000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2017-06-23_0500_US_KTLA_KTLA_5_News_at_10_main,2017062305,1498194002000,KTLA KTLA 5 News at 10,KTLA,24.056143
2017-06-23_0500_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017062305,1498194001000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,15.21444
2017-06-23_0300_US_KCAL_KCAL_9_News_at_8PM_main,2017062303,1498186802000,KCAL KCAL 9 News at 8PM,KCAL,10.758234
2017-06-23_0100_US_KABC_Eyewitness_News_6PM_main,2017062301,1498179603000,KABC Eyewitness News 6PM,KABC,18.633808
2017-06-23_0100_US_KCBS_CBS_2_News_at_6PM_main,2017062301,1498179602000,KCBS CBS 2 News at 6PM,KCBS,10.758234
2017-06-23_0100_US_KNBC_NBC_4_News_at_6pm_main,2017062301,1498179602000,KNBC NBC 4 News at 6pm,KNBC,10.758234
2017-06-23_0000_US_KABC_Eyewitness_News_5PM_main,2017062300,1498176003000,KABC Eyewitness News 5PM,KABC,15.21444
2017-06-23_0000_US_KNBC_NBC_4_News_at_5pm_main,2017062300,1498176001000,KNBC NBC 4 News at 5pm,KNBC,24.056143
2017-06-22_2300_US_KNBC_NBC_4_News_at_4pm_main,2017062223,1498172402000,KNBC NBC 4 News at 4pm,KNBC,10.758234
2017-06-22_2300_US_KABC_Eyewitness_News_4PM_main,2017062223,1498172401000,KABC Eyewitness News 4PM,KABC,15.21444
2017-06-22_1800_US_KABC_Eyewitness_News_11AM_main,2017062218,1498154401000,KABC Eyewitness News 11AM,KABC,10.758234
2017-06-22_1800_US_KNBC_NBC_4_News_at_11am_main,2017062218,1498154401000,KNBC NBC 4 News at 11am,KNBC,10.758234
2017-06-22_1700_US_KNBC_Today_main,2017062217,1498150801000,KNBC Today,KNBC,10.758234
2017-06-22_1400_US_HLN_Morning_Express_With_Robin_Meade_main,2017062214,1498140004000,HLN Morning Express With Robin Meade,HLN,10.758234
2017-06-22_1400_US_KABC_Good_Morning_America_main,2017062214,1498140001000,KABC Good Morning America,KABC,10.758234
2017-06-22_1300_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017062213,1498136401000,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,10.758234
2017-06-22_1200_US_HLN_Morning_Express_With_Robin_Meade_main,2017062212,1498132805000,HLN Morning Express With Robin Meade,HLN,10.758234
2017-06-22_1200_US_KNBC_Today_in_LA_main,2017062212,1498132802000,KNBC Today in LA,KNBC,10.758234
2017-06-22_1130_US_KNBC_Today_in_LA_main,2017062211,1498131001000,KNBC Today in LA,KNBC,10.758234
2017-06-22_1100_US_KNBC_Early_Today_main,2017062211,1498129203000,KNBC Early Today,KNBC,10.758234
2017-06-22_0600_US_KABC_Eyewitness_News_11PM_main,2017062206,1498111202000,KABC Eyewitness News 11PM,KABC,10.758234
2017-06-21_2300_US_KCAL_KCAL_9_News_at_4PM_main,2017062123,1498086002000,KCAL KCAL 9 News at 4PM,KCAL,10.758234
2017-06-21_1800_US_KNBC_NBC_4_News_at_11am_main,2017062118,1498068002000,KNBC NBC 4 News at 11am,KNBC,10.758234
2017-06-21_1200_US_KNBC_Today_in_LA_main,2017062112,1498046401000,KNBC Today in LA,KNBC,10.758234
2017-06-21_1130_US_KNBC_Today_in_LA_main,2017062111,1498044603000,KNBC Today in LA,KNBC,10.758234
2017-06-21_0600_US_KMEX_Noticias_34_Edición_Nocturna_main,2017062106,1498024801000,KMEX Noticias 34 Edición Nocturna,KMEX,10.758234
2017-06-21_0300_US_KCAL_KCAL_9_News_at_8PM_main,2017062103,1498014005000,KCAL KCAL 9 News at 8PM,KCAL,10.758234
2017-06-21_0230_US_KCBS_Entertainment_Tonight_main,2017062102,1498012203000,KCBS Entertainment Tonight,KCBS,10.758234
2017-06-20_2200_US_KNBC_The_Ellen_DeGeneres_Show_main,2017062022,1497996001000,KNBC The Ellen DeGeneres Show,KNBC,10.758234
2017-06-20_1900_US_KCAL_KCAL_9_News_at_12PM_main,2017062019,1497985201000,KCAL KCAL 9 News at 12PM,KCAL,10.758234
2017-06-20_0500_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017062005,1497934805000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,10.758234
2017-06-20_0500_US_KTLA_KTLA_5_News_at_10_main,2017062005,1497934801000,KTLA KTLA 5 News at 10,KTLA,15.21444
2017-06-20_0230_US_KNBC_Access_Hollywood_main,2017062002,1497925802000,KNBC Access Hollywood,KNBC,10.758234
2017-06-20_0230_US_KCBS_Entertainment_Tonight_main,2017062002,1497925801000,KCBS Entertainment Tonight,KCBS,10.758234
2017-06-19_2300_US_KNBC_NBC_4_News_at_4pm_main,2017061923,1497913204000,KNBC NBC 4 News at 4pm,KNBC,10.758234
2017-06-19_2200_US_KABC_Eyewitness_News_3PM_main,2017061922,1497909601000,KABC Eyewitness News 3PM,KABC,15.21444
2017-06-19_1900_US_KCAL_KCAL_9_News_at_12PM_main,2017061919,1497898801000,KCAL KCAL 9 News at 12PM,KCAL,30.42888
2017-06-19_0600_US_KABC_Eyewitness_News_11PM_main,2017061906,1497852002000,KABC Eyewitness News 11PM,KABC,10.758234
2017-06-19_0300_US_KCAL_KCAL_9_News_at_8PM_main,2017061903,1497841202000,KCAL KCAL 9 News at 8PM,KCAL,10.758234
2017-06-19_0100_US_KCBS_CBS_2_News_at_6PM_main,2017061901,1497834001000,KCBS CBS 2 News at 6PM,KCBS,10.758234
2017-06-18_1300_US_KNBC_Sunday_Today_With_Willie_Geist_main,2017061813,1497790801000,KNBC Sunday Today With Willie Geist,KNBC,10.758234
2017-06-18_0500_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017061805,1497762001000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,10.758234
2017-06-17_1400_US_KCAL_KCAL_9_News_Saturday_main,2017061714,1497708001000,KCAL KCAL 9 News Saturday,KCAL,10.758234
2017-06-17_1000_US_FOX-News_FOX_and_Friends_Saturday_main,2017061710,1497693602000,FOX-News FOX and Friends Saturday,FOX-News,10.758234
2017-06-17_0905_US_KCBS_Inside_Edition_main,2017061709,1497690301000,KCBS Inside Edition,KCBS,10.758234
2017-06-17_0600_US_KCBS_CBS_2_News_at_11PM_main,2017061706,1497679201000,KCBS CBS 2 News at 11PM,KCBS,18.633808
2017-06-17_0500_US_KTLA_KTLA_5_News_at_10_main,2017061705,1497675601000,KTLA KTLA 5 News at 10,KTLA,10.758234
2017-06-17_0300_US_KCAL_KCAL_9_News_at_8PM_main,2017061703,1497668403000,KCAL KCAL 9 News at 8PM,KCAL,10.758234
2017-06-17_0100_US_KCBS_CBS_2_News_at_6PM_main,2017061701,1497661202000,KCBS CBS 2 News at 6PM,KCBS,15.21444
2017-06-16_2330_US_KCAL_Inside_Edition_main,2017061623,1497655801000,KCAL Inside Edition,KCAL,10.758234
2017-06-16_1900_US_KNBC_Access_Hollywood_Live_main,2017061619,1497639601000,KNBC Access Hollywood Live,KNBC,15.21444
2017-06-16_1800_US_KNBC_NBC_4_News_at_11am_main,2017061618,1497636001000,KNBC NBC 4 News at 11am,KNBC,10.758234
2017-06-16_1130_US_KNBC_Today_in_LA_main,2017061611,1497612601000,KNBC Today in LA,KNBC,10.758234
2017-06-16_0500_US_KTLA_KTLA_5_News_at_10_main,2017061605,1497589201000,KTLA KTLA 5 News at 10,KTLA,10.758234
2017-06-16_0000_US_KABC_Eyewitness_News_5PM_main,2017061600,1497571201000,KABC Eyewitness News 5PM,KABC,10.758234
2017-06-15_2300_US_KNBC_NBC_4_News_at_4pm_main,2017061523,1497567604000,KNBC NBC 4 News at 4pm,KNBC,10.758234
2017-06-15_2230_US_KABC_ABC_World_News_Tonight_With_David_Muir_main,2017061522,1497565801000,KABC ABC World News Tonight With David Muir,KABC,10.758234
2017-06-15_1800_US_KNBC_NBC_4_News_at_11am_main,2017061518,1497549601000,KNBC NBC 4 News at 11am,KNBC,10.758234
2017-06-15_0500_US_KTLA_KTLA_5_News_at_10_main,2017061505,1497502801000,KTLA KTLA 5 News at 10,KTLA,10.758234
2017-06-15_0200_US_KNBC_Extra_main,2017061502,1497492002000,KNBC Extra,KNBC,18.633808
2017-06-14_2200_US_KABC_Eyewitness_News_3PM_main,2017061422,1497477601000,KABC Eyewitness News 3PM,KABC,10.758234
2017-06-14_0500_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017061405,1497416401000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,10.758234
2017-06-14_0100_US_KNBC_NBC_4_News_at_6pm_main,2017061401,1497402001000,KNBC NBC 4 News at 6pm,KNBC,10.758234
2017-06-13_2300_US_KNBC_NBC_4_News_at_4pm_main,2017061323,1497394804000,KNBC NBC 4 News at 4pm,KNBC,10.758234
2017-06-13_2300_US_KABC_Eyewitness_News_4PM_main,2017061323,1497394801000,KABC Eyewitness News 4PM,KABC,10.758234
2017-06-13_1800_US_KABC_Eyewitness_News_11AM_main,2017061318,1497376801000,KABC Eyewitness News 11AM,KABC,15.21444
2017-06-13_1800_US_KNBC_NBC_4_News_at_11am_main,2017061318,1497376801000,KNBC NBC 4 News at 11am,KNBC,10.758234
2017-06-13_1400_US_KNBC_Today_main,2017061314,1497362401000,KNBC Today,KNBC,10.758234
2017-06-13_1300_US_KNBC_Today_in_LA_main,2017061313,1497358803000,KNBC Today in LA,KNBC,24.056143
2017-06-13_1300_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017061313,1497358801000,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,24.056143
2017-06-13_1200_US_KNBC_Today_in_LA_main,2017061312,1497355201000,KNBC Today in LA,KNBC,18.633808
2017-06-13_1130_US_KNBC_Today_in_LA_main,2017061311,1497353402000,KNBC Today in LA,KNBC,10.758234
2017-06-13_0635_US_KABC_Jimmy_Kimmel_Live_main,2017061306,1497335702000,KABC Jimmy Kimmel Live,KABC,15.21444
2017-06-13_0600_US_KCBS_CBS_2_News_at_11PM_main,2017061306,1497333602000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2017-06-13_0600_US_KNBC_NBC_4_News_at_11pm_main,2017061306,1497333601000,KNBC NBC 4 News at 11pm,KNBC,18.633808
2017-06-13_0500_US_KTLA_KTLA_5_News_at_10_main,2017061305,1497330001000,KTLA KTLA 5 News at 10,KTLA,28.463612
2017-06-13_0000_US_KNBC_NBC_4_News_at_5pm_main,2017061300,1497312001000,KNBC NBC 4 News at 5pm,KNBC,10.758234
2017-06-12_2300_US_KABC_Eyewitness_News_4PM_main,2017061223,1497308402000,KABC Eyewitness News 4PM,KABC,15.21444
2017-06-12_2300_US_KNBC_NBC_4_News_at_4pm_main,2017061223,1497308402000,KNBC NBC 4 News at 4pm,KNBC,15.21444
2017-06-12_0000_US_KABC_Eyewitness_News_5PM_main,2017061200,1497225601000,KABC Eyewitness News 5PM,KABC,10.758234
2017-06-10_2300_US_KABC_Eyewitness_News_4PM_main,2017061023,1497135601000,KABC Eyewitness News 4PM,KABC,10.758234
2017-06-09_0700_US_KOCE_Tavis_Smiley_main,2017060907,1496991601000,KOCE Tavis Smiley,KOCE,10.758234
2017-06-08_2000_US_KTTV-FOX_The_Dr_Oz_Show_main,2017060820,1496952005000,KTTV-FOX The Dr Oz Show,KTTV-FOX,10.758234
2017-06-08_1130_US_KNBC_Today_in_LA_main,2017060811,1496921401000,KNBC Today in LA,KNBC,15.21444
2017-06-08_0600_US_KABC_Eyewitness_News_11PM_main,2017060806,1496901601000,KABC Eyewitness News 11PM,KABC,10.758234
2017-06-08_0500_US_KABC_20-20_main,2017060805,1496898001000,KABC 20-20,KABC,10.758234
