id,md_datetime_utc_start_hour,md_network_series_tok,md_network_tok,md_datetime_utc_start,score
2013-01-09_0735_US_KABC_Nightline_main,2013010907,KABC Nightline,KABC,1357716902000,11.063826
2013-01-09_0735_US_KNBC_Tonight_Show_with_Jay_Leno_main,2013010907,KNBC Tonight Show with Jay Leno,KNBC,1357716902000,11.063826
2013-01-09_0700_US_KCBS_CBS_2_News_at_11PM_main,2013010907,KCBS CBS 2 News at 11PM,KCBS,1357714801000,11.063826
2013-01-09_0600_US_KTLA_Prime_News_at_10PM_main,2013010906,KTLA Prime News at 10PM,KTLA,1357711201000,22.127651
2013-01-09_0200_US_KCBS_CBS_2_News_at_6_main,2013010902,KCBS CBS 2 News at 6,KCBS,1357696801000,11.063826
2013-01-09_0200_US_KNBC_Channel_4_News_main,2013010902,KNBC Channel 4 News,KNBC,1357696801000,11.063826
2013-01-08_0700_US_KABC_KABC_7_News_at_11PM_main,2013010807,KABC KABC 7 News at 11PM,KABC,1357628401000,19.163107
2013-01-08_0600_US_KTLA_Prime_News_at_10PM_main,2013010806,KTLA Prime News at 10PM,KTLA,1357624801000,11.063826
2013-01-08_0200_US_KABC_Eyewitness_News_6PM_main,2013010802,KABC Eyewitness News 6PM,KABC,1357610401000,19.163107
2013-01-08_0200_US_KCBS_CBS_2_News_at_6_main,2013010802,KCBS CBS 2 News at 6,KCBS,1357610401000,11.063826
2013-01-08_0200_US_KNBC_Channel_4_News_main,2013010802,KNBC Channel 4 News,KNBC,1357610401000,11.063826
2013-01-08_0100_US_KABC_Eyewitness_News_5PM_main,2013010801,KABC Eyewitness News 5PM,KABC,1357606801000,11.063826
2013-01-07_0200_US_KCBS_CBS_2_News_at_6_main,2013010702,KCBS CBS 2 News at 6,KCBS,1357524001000,11.063826
2013-01-06_0700_US_KNBC_KNBC_4_News_at_11PM_main,2013010607,KNBC KNBC 4 News at 11PM,KNBC,1357455601000,33.191475
2013-01-06_0700_US_KABC_KABC_Eyewitness_News_at_11PM_main,2013010607,KABC KABC Eyewitness News at 11PM,KABC,1357455601000,24.739466
2013-01-06_0700_US_KCBS_KCBS_2_News_at_11PM_main,2013010607,KCBS KCBS 2 News at 11PM,KCBS,1357455601000,19.163107
2013-01-06_0200_US_KCBS_CBS_2_News_at_6_main,2013010602,KCBS CBS 2 News at 6,KCBS,1357437601000,11.063826
2013-01-06_0100_US_KCBS_CBS_2_News_at_5_main,2013010601,KCBS CBS 2 News at 5,KCBS,1357434001000,11.063826
2013-01-06_0000_US_KABC_Eyewitness_News_4PM_main,2013010600,KABC Eyewitness News 4PM,KABC,1357430402000,24.739466
2013-01-05_0802_US_KABC_Jimmy_Kimmel_Live_main,2013010508,KABC Jimmy Kimmel Live,KABC,1357372921000,11.063826
2013-01-05_0700_US_KCBS_CBS_2_News_at_11PM_main,2013010507,KCBS CBS 2 News at 11PM,KCBS,1357369201000,33.191475
2013-01-05_0700_US_KNBC_Channel_4_News_at_11PM_main,2013010507,KNBC Channel 4 News at 11PM,KNBC,1357369201000,27.100729
2013-01-05_0700_US_KABC_KABC_7_News_at_11PM_main,2013010507,KABC KABC 7 News at 11PM,KABC,1357369201000,24.739466
2013-01-05_0600_US_KTLA_Prime_News_at_10PM_main,2013010506,KTLA Prime News at 10PM,KTLA,1357365601000,44.255302
2013-01-05_0600_US_KTTV-FOX_Ten_OClock_News_main,2013010506,KTTV-FOX Ten OClock News,KTTV-FOX,1357365601000,24.739466
2013-01-05_0200_US_KABC_Eyewitness_News_6PM_main,2013010502,KABC Eyewitness News 6PM,KABC,1357351201000,24.739466
2013-01-05_0200_US_KNBC_Channel_4_News_main,2013010502,KNBC Channel 4 News,KNBC,1357351201000,24.739466
2013-01-05_0200_US_KCBS_CBS_2_News_at_6_main,2013010502,KCBS CBS 2 News at 6,KCBS,1357351201000,22.127651
2013-01-05_0100_US_KABC_Eyewitness_News_5PM_main,2013010501,KABC Eyewitness News 5PM,KABC,1357347601000,41.397045
2013-01-05_0100_US_KNBC_Channel_4_News_main,2013010501,KNBC Channel 4 News,KNBC,1357347601000,19.163107
2013-01-04_0700_US_KCBS_CBS_2_News_at_11PM_main,2013010407,KCBS CBS 2 News at 11PM,KCBS,1357282801000,19.163107
2013-01-04_0700_US_KNBC_Channel_4_News_at_11PM_main,2013010407,KNBC Channel 4 News at 11PM,KNBC,1357282801000,15.646612
2013-01-04_0600_US_KTLA_Prime_News_at_10PM_main,2013010406,KTLA Prime News at 10PM,KTLA,1357279201000,33.191475
2013-01-04_0600_US_KTTV-FOX_Ten_OClock_News_main,2013010406,KTTV-FOX Ten OClock News,KTTV-FOX,1357279201000,15.646612
2013-01-04_0200_US_KABC_Eyewitness_News_6PM_main,2013010402,KABC Eyewitness News 6PM,KABC,1357264802000,24.739466
2013-01-04_0200_US_KCBS_CBS_2_News_at_6_main,2013010402,KCBS CBS 2 News at 6,KCBS,1357264801000,24.739466
2013-01-04_0200_US_KNBC_Channel_4_News_main,2013010402,KNBC Channel 4 News,KNBC,1357264801000,19.163107
2013-01-04_0100_US_KABC_Eyewitness_News_5PM_main,2013010401,KABC Eyewitness News 5PM,KABC,1357261201000,38.326214
2013-01-03_2000_US_KNBC_KNBC_4_News_at_Noon_main,2013010320,KNBC KNBC 4 News at Noon,KNBC,1357243201000,11.063826
2013-01-03_0735_US_KNBC_Tonight_Show_with_Jay_Leno_main,2013010307,KNBC Tonight Show with Jay Leno,KNBC,1357198501000,19.163107
2013-01-03_0730_US_KMEX_Noticiero_Univision_Ultima_Hora_main,2013010307,KMEX Noticiero Univision Ultima Hora,KMEX,1357198201000,11.063826
2013-01-03_0700_US_KMEX_Noticias_34_main,2013010307,KMEX Noticias 34,KMEX,1357196402000,11.063826
2013-01-03_0700_US_KNBC_Channel_4_News_at_11PM_main,2013010307,KNBC Channel 4 News at 11PM,KNBC,1357196401000,36.69456
2013-01-03_0700_US_KCBS_CBS_2_News_at_11PM_main,2013010307,KCBS CBS 2 News at 11PM,KCBS,1357196401000,29.272131
2013-01-03_0700_US_KABC_KABC_7_News_at_11PM_main,2013010307,KABC KABC 7 News at 11PM,KABC,1357196401000,22.127651
2013-01-03_0600_US_KTLA_Prime_News_at_10PM_main,2013010306,KTLA Prime News at 10PM,KTLA,1357192801000,38.326214
2013-01-03_0600_US_KTTV-FOX_Ten_OClock_News_main,2013010306,KTTV-FOX Ten OClock News,KTTV-FOX,1357192801000,19.163107
2013-01-03_0400_US_KCAL_KCAL_9_News_at_8PM_main,2013010304,KCAL KCAL 9 News at 8PM,KCAL,1357185601000,19.163107
2013-01-03_0200_US_KABC_Eyewitness_News_6PM_main,2013010302,KABC Eyewitness News 6PM,KABC,1357178401000,19.163107
2013-01-03_0200_US_KMEX_Noticias_34_main,2013010302,KMEX Noticias 34,KMEX,1357178401000,11.063826
2013-01-03_0200_US_KNBC_Channel_4_News_main,2013010302,KNBC Channel 4 News,KNBC,1357178401000,11.063826
2013-01-03_0100_US_KCBS_CBS_2_News_at_5_main,2013010301,KCBS CBS 2 News at 5,KCBS,1357174802000,19.163107
2013-01-03_0100_US_KABC_Eyewitness_News_5PM_main,2013010301,KABC Eyewitness News 5PM,KABC,1357174801000,24.739466
2013-01-03_0000_US_KCAL_KCAL_9_News_at_4PM_main,2013010300,KCAL KCAL 9 News at 4PM,KCAL,1357171202000,15.646612
2013-01-03_0000_US_KABC_Eyewitness_News_4PM_main,2013010300,KABC Eyewitness News 4PM,KABC,1357171202000,11.063826
2013-01-03_0000_US_KNBC_The_Ellen_DeGeneres_Show_main,2013010300,KNBC The Ellen DeGeneres Show,KNBC,1357171202000,11.063826
2013-01-02_2000_US_KNBC_KNBC_4_News_at_Noon_main,2013010220,KNBC KNBC 4 News at Noon,KNBC,1357156801000,19.163107
2013-01-02_1900_US_KCBS_CBS_2_News_at_11_main,2013010219,KCBS CBS 2 News at 11,KCBS,1357153201000,22.127651
2013-01-02_1900_US_KABC_Eyewitness_News_11AM_main,2013010219,KABC Eyewitness News 11AM,KABC,1357153201000,19.163107
2013-01-02_1600_US_KABC_Good_Morning_America_main,2013010216,KABC Good Morning America,KABC,1357142401000,11.063826
2013-01-02_1500_US_KCBS_The_Early_Show_main,2013010215,KCBS The Early Show,KCBS,1357138801000,15.646612
2013-01-02_1500_US_KABC_Good_Morning_America_main,2013010215,KABC Good Morning America,KABC,1357138801000,11.063826
2013-01-02_1500_US_KNBC_Today_Show_main,2013010215,KNBC Today Show,KNBC,1357138801000,11.063826
2013-01-02_1400_US_KTTV-FOX_Morning_News_at_6AM_main,2013010214,KTTV-FOX Morning News at 6AM,KTTV-FOX,1357135201000,22.127651
2013-01-02_0700_US_KMEX_Noticias_34_main,2013010207,KMEX Noticias 34,KMEX,1357110002000,15.646612
2013-01-02_0700_US_KNBC_Channel_4_News_at_11PM_main,2013010207,KNBC Channel 4 News at 11PM,KNBC,1357110001000,27.100729
2013-01-02_0700_US_KCBS_CBS_2_News_at_11PM_main,2013010207,KCBS CBS 2 News at 11PM,KCBS,1357110001000,24.739466
2013-01-02_0700_US_KABC_KABC_7_News_at_11PM_main,2013010207,KABC KABC 7 News at 11PM,KABC,1357110001000,19.163107
2013-01-02_0600_US_KTTV-FOX_Ten_OClock_News_main,2013010206,KTTV-FOX Ten OClock News,KTTV-FOX,1357106402000,29.272131
2013-01-02_0600_US_KTLA_Prime_News_at_10PM_main,2013010206,KTLA Prime News at 10PM,KTLA,1357106401000,31.293224
2013-01-02_0200_US_KABC_Eyewitness_News_6PM_main,2013010202,KABC Eyewitness News 6PM,KABC,1357092001000,15.646612
2013-01-02_0200_US_KNBC_Channel_4_News_main,2013010202,KNBC Channel 4 News,KNBC,1357092001000,11.063826
2013-01-02_0100_US_KABC_Eyewitness_News_5PM_main,2013010201,KABC Eyewitness News 5PM,KABC,1357088401000,22.127651
2013-01-01_2000_US_KNBC_KNBC_4_News_at_Noon_main,2013010120,KNBC KNBC 4 News at Noon,KNBC,1357070400000,11.063826
2013-01-01_0700_US_KCBS_CBS_2_News_at_11PM_main,2013010107,KCBS CBS 2 News at 11PM,KCBS,1357023600000,15.646612
2013-01-01_0700_US_KNBC_Channel_4_News_at_11PM_main,2013010107,KNBC Channel 4 News at 11PM,KNBC,1357023600000,11.063826
2013-01-01_0200_US_KMEX_Noticias_34_main,2013010102,KMEX Noticias 34,KMEX,1357005600000,15.646612
2013-01-01_0200_US_KNBC_Channel_4_News_main,2013010102,KNBC Channel 4 News,KNBC,1357005600000,11.063826
2013-01-01_0100_US_KABC_Eyewitness_News_5PM_main,2013010101,KABC Eyewitness News 5PM,KABC,1357002000000,15.646612
2012-12-31_1600_US_KNBC_Today_Show_main,2012123116,KNBC Today Show,KNBC,1356969600000,15.646612
2012-12-31_0700_US_KNBC_Channel_4_News_at_11PM_main,2012123107,KNBC Channel 4 News at 11PM,KNBC,1356937200000,31.293224
2012-12-31_0700_US_KABC_Eyewitness_News_11PM_main,2012123107,KABC Eyewitness News 11PM,KABC,1356937200000,19.163107
2012-12-31_0700_US_KCBS_CBS_2_News_at_11PM_main,2012123107,KCBS CBS 2 News at 11PM,KCBS,1356937200000,15.646612
2012-12-31_0500_US_KNBC_Channel_4_Prime_News_main,2012123105,KNBC Channel 4 Prime News,KNBC,1356930000000,27.100729
2012-12-31_0200_US_KABC_Eyewitness_News_6PM_main,2012123102,KABC Eyewitness News 6PM,KABC,1356919200000,22.127651
2012-12-31_0200_US_KCBS_CBS_2_News_at_6_main,2012123102,KCBS CBS 2 News at 6,KCBS,1356919200000,11.063826
2012-12-31_0000_US_KABC_Eyewitness_News_4PM_main,2012123100,KABC Eyewitness News 4PM,KABC,1356912000000,11.063826
2012-12-30_1400_US_KNBC_NBC_Today_Show_Sunday_main,2012123014,KNBC NBC Today Show Sunday,KNBC,1356876001000,15.646612
2012-12-30_0700_US_KABC_KABC_Eyewitness_News_at_11PM_main,2012123007,KABC KABC Eyewitness News at 11PM,KABC,1356850802000,11.063826
2012-12-30_0200_US_KNBC_KNBC_Channel_4_News_Saturday_main,2012123002,KNBC KNBC Channel 4 News Saturday,KNBC,1356832802000,15.646612
2012-12-30_0200_US_KCBS_CBS_2_News_at_6_main,2012123002,KCBS CBS 2 News at 6,KCBS,1356832801000,22.127651
2012-12-30_0100_US_KCBS_CBS_2_News_at_5_main,2012123001,KCBS CBS 2 News at 5,KCBS,1356829201000,22.127651
2012-12-30_0000_US_KABC_Eyewitness_News_4PM_main,2012123000,KABC Eyewitness News 4PM,KABC,1356825601000,31.293224
2012-12-29_0700_US_KCBS_CBS_2_News_at_11PM_main,2012122907,KCBS CBS 2 News at 11PM,KCBS,1356764401000,29.272131
2012-12-29_0700_US_KNBC_Channel_4_News_at_11PM_main,2012122907,KNBC Channel 4 News at 11PM,KNBC,1356764401000,24.739466
2012-12-29_0700_US_KABC_KABC_7_News_at_11PM_main,2012122907,KABC KABC 7 News at 11PM,KABC,1356764401000,22.127651
2012-12-29_0700_US_KMEX_Noticias_34_main,2012122907,KMEX Noticias 34,KMEX,1356764401000,11.063826
2012-12-29_0600_US_KTLA_Prime_News_at_10PM_main,2012122906,KTLA Prime News at 10PM,KTLA,1356760801000,36.69456
2012-12-29_0600_US_KTTV-FOX_Ten_OClock_News_main,2012122906,KTTV-FOX Ten OClock News,KTTV-FOX,1356760801000,24.739466
2012-12-29_0330_US_KCBS_The_Insider_main,2012122903,KCBS The Insider,KCBS,1356751801000,15.646612
2012-12-29_0200_US_KNBC_Channel_4_News_main,2012122902,KNBC Channel 4 News,KNBC,1356746401000,11.063826
2012-12-29_0100_US_KABC_Eyewitness_News_5PM_main,2012122901,KABC Eyewitness News 5PM,KABC,1356742802000,11.063826
2012-12-28_0700_US_KCBS_CBS_2_News_at_11PM_main,2012122807,KCBS CBS 2 News at 11PM,KCBS,1356678001000,29.272131
2012-12-28_0700_US_KNBC_Channel_4_News_at_11PM_main,2012122807,KNBC Channel 4 News at 11PM,KNBC,1356678001000,27.100729
2012-12-28_0700_US_KABC_KABC_7_News_at_11PM_main,2012122807,KABC KABC 7 News at 11PM,KABC,1356678001000,11.063826
2012-12-28_0600_US_KTTV-FOX_Ten_OClock_News_main,2012122806,KTTV-FOX Ten OClock News,KTTV-FOX,1356674401000,31.293224
2012-12-28_0600_US_KTLA_Prime_News_at_10PM_main,2012122806,KTLA Prime News at 10PM,KTLA,1356674401000,27.100729
2012-12-28_0200_US_KCBS_CBS_2_News_at_6_main,2012122802,KCBS CBS 2 News at 6,KCBS,1356660001000,22.127651
2012-12-28_0200_US_KABC_Eyewitness_News_6PM_main,2012122802,KABC Eyewitness News 6PM,KABC,1356660001000,19.163107
2012-12-28_0200_US_KNBC_Channel_4_News_main,2012122802,KNBC Channel 4 News,KNBC,1356660001000,15.646612
2012-12-28_0100_US_KABC_Eyewitness_News_5PM_main,2012122801,KABC Eyewitness News 5PM,KABC,1356656401000,22.127651
2012-12-27_0700_US_KNBC_Channel_4_News_at_11PM_main,2012122707,KNBC Channel 4 News at 11PM,KNBC,1356591602000,11.063826
2012-12-27_0600_US_KTLA_Prime_News_at_10PM_main,2012122706,KTLA Prime News at 10PM,KTLA,1356588001000,24.739466
2012-12-27_0200_US_KABC_Eyewitness_News_6PM_main,2012122702,KABC Eyewitness News 6PM,KABC,1356573601000,19.163107
2012-12-27_0200_US_KNBC_Channel_4_News_main,2012122702,KNBC Channel 4 News,KNBC,1356573601000,19.163107
2012-12-27_0100_US_KABC_Eyewitness_News_5PM_main,2012122701,KABC Eyewitness News 5PM,KABC,1356570001000,19.163107
2012-12-26_2026_ES_24h_Telediario_2_Edicion_main,2012122620,24h Telediario 2 Edicion,24h,1356553560000,11.063826
2012-12-26_1959_ES_La-1_Telediario_2_main,2012122619,La-1 Telediario 2,La-1,1356551940000,11.063826
2012-12-26_1359_ES_La-1_Telediario_1_main,2012122613,La-1 Telediario 1,La-1,1356530340000,11.063826
2012-12-26_1200_US_CNN_Starting_Point_main,2012122612,CNN Starting Point,CNN,1356523204000,11.063826
2012-12-26_0700_US_KNBC_Channel_4_News_at_11PM_main,2012122607,KNBC Channel 4 News at 11PM,KNBC,1356505201000,33.191475
2012-12-26_0700_US_KCBS_CBS_2_News_at_11PM_main,2012122607,KCBS CBS 2 News at 11PM,KCBS,1356505201000,24.739466
2012-12-26_0700_US_KABC_KABC_7_News_at_11PM_main,2012122607,KABC KABC 7 News at 11PM,KABC,1356505201000,15.646612
2012-12-26_0600_US_KTLA_Prime_News_at_10PM_main,2012122606,KTLA Prime News at 10PM,KTLA,1356501601000,34.98689
2012-12-26_0600_US_KTTV-FOX_Ten_OClock_News_main,2012122606,KTTV-FOX Ten OClock News,KTTV-FOX,1356501601000,29.272131
2012-12-26_0200_US_KABC_Eyewitness_News_6PM_main,2012122602,KABC Eyewitness News 6PM,KABC,1356487201000,49.47893
2012-12-26_0200_US_KCBS_CBS_2_News_at_6_main,2012122602,KCBS CBS 2 News at 6,KCBS,1356487201000,15.646612
2012-12-26_0200_US_KNBC_Channel_4_News_main,2012122602,KNBC Channel 4 News,KNBC,1356487201000,11.063826
2012-12-26_0100_US_KABC_Eyewitness_News_5PM_main,2012122601,KABC Eyewitness News 5PM,KABC,1356483601000,22.127651
2012-12-26_0000_US_KABC_Eyewitness_News_4PM_main,2012122600,KABC Eyewitness News 4PM,KABC,1356480001000,15.646612
2012-12-25_2200_US_KABC_The_Doctor_Oz_Show_main,2012122522,KABC The Doctor Oz Show,KABC,1356472801000,11.063826
2012-12-25_1900_US_KABC_Eyewitness_News_11AM_main,2012122519,KABC Eyewitness News 11AM,KABC,1356462001000,22.127651
2012-12-25_1400_US_KTTV-FOX_Morning_News_at_6AM_main,2012122514,KTTV-FOX Morning News at 6AM,KTTV-FOX,1356444001000,24.739466
2012-12-25_0700_US_KNBC_Channel_4_News_at_11PM_main,2012122507,KNBC Channel 4 News at 11PM,KNBC,1356418801000,19.163107
2012-12-25_0700_US_KABC_KABC_7_News_at_11PM_main,2012122507,KABC KABC 7 News at 11PM,KABC,1356418801000,11.063826
2012-12-25_0700_US_KCBS_CBS_2_News_at_11PM_main,2012122507,KCBS CBS 2 News at 11PM,KCBS,1356418801000,11.063826
2012-12-25_0600_US_KTTV-FOX_Ten_OClock_News_main,2012122506,KTTV-FOX Ten OClock News,KTTV-FOX,1356415201000,22.127651
2012-12-25_0600_US_KTLA_Prime_News_at_10PM_main,2012122506,KTLA Prime News at 10PM,KTLA,1356415201000,19.163107
2012-12-25_0200_US_KABC_Eyewitness_News_6PM_main,2012122502,KABC Eyewitness News 6PM,KABC,1356400802000,24.739466
2012-12-25_0200_US_KNBC_Channel_4_News_main,2012122502,KNBC Channel 4 News,KNBC,1356400802000,11.063826
2012-12-25_0200_US_KCBS_CBS_2_News_at_6_main,2012122502,KCBS CBS 2 News at 6,KCBS,1356400801000,11.063826
2012-12-25_0100_US_KABC_Eyewitness_News_5PM_main,2012122501,KABC Eyewitness News 5PM,KABC,1356397201000,19.163107
2012-12-24_0700_US_KABC_Eyewitness_News_11PM_main,2012122407,KABC Eyewitness News 11PM,KABC,1356332401000,22.127651
2012-12-24_0700_US_KNBC_Channel_4_News_at_11PM_main,2012122407,KNBC Channel 4 News at 11PM,KNBC,1356332401000,22.127651
2012-12-24_0700_US_KCBS_CBS_2_News_at_11PM_main,2012122407,KCBS CBS 2 News at 11PM,KCBS,1356332401000,15.646612
2012-12-24_0500_US_KNBC_Channel_4_Prime_News_main,2012122405,KNBC Channel 4 Prime News,KNBC,1356325202000,11.063826
2012-12-24_0200_US_KABC_Eyewitness_News_6PM_main,2012122402,KABC Eyewitness News 6PM,KABC,1356314401000,15.646612
2012-12-24_0200_US_KCBS_CBS_2_News_at_6_main,2012122402,KCBS CBS 2 News at 6,KCBS,1356314401000,11.063826
2012-12-24_0000_US_KABC_Eyewitness_News_4PM_main,2012122400,KABC Eyewitness News 4PM,KABC,1356307201000,22.127651
2012-12-23_0700_US_KNBC_KNBC_4_News_at_11PM_main,2012122307,KNBC KNBC 4 News at 11PM,KNBC,1356246001000,11.063826
2012-12-23_0200_US_KCBS_CBS_2_News_at_6_main,2012122302,KCBS CBS 2 News at 6,KCBS,1356228001000,15.646612
2012-12-23_0200_US_KNBC_KNBC_Channel_4_News_Saturday_main,2012122302,KNBC KNBC Channel 4 News Saturday,KNBC,1356228001000,11.063826
2012-12-23_0100_US_KCBS_CBS_2_News_at_5_main,2012122301,KCBS CBS 2 News at 5,KCBS,1356224401000,15.646612
2012-12-23_0000_US_KABC_Eyewitness_News_4PM_main,2012122300,KABC Eyewitness News 4PM,KABC,1356220801000,11.063826
2012-12-22_0700_US_KCBS_CBS_2_News_at_11PM_main,2012122207,KCBS CBS 2 News at 11PM,KCBS,1356159602000,38.326214
2012-12-22_0700_US_KNBC_Channel_4_News_at_11PM_main,2012122207,KNBC Channel 4 News at 11PM,KNBC,1356159602000,11.063826
2012-12-22_0700_US_KABC_KABC_7_News_at_11PM_main,2012122207,KABC KABC 7 News at 11PM,KABC,1356159600000,22.127651
2012-12-22_0600_US_KTLA_Prime_News_at_10PM_main,2012122206,KTLA Prime News at 10PM,KTLA,1356156001000,29.272131
2012-12-22_0600_US_KTTV-FOX_Ten_OClock_News_main,2012122206,KTTV-FOX Ten OClock News,KTTV-FOX,1356156001000,27.100729
2012-12-22_0200_US_KABC_Eyewitness_News_6PM_main,2012122202,KABC Eyewitness News 6PM,KABC,1356141601000,22.127651
2012-12-22_0200_US_KNBC_Channel_4_News_main,2012122202,KNBC Channel 4 News,KNBC,1356141601000,19.163107
2012-12-22_0200_US_KCBS_CBS_2_News_at_6_main,2012122202,KCBS CBS 2 News at 6,KCBS,1356141601000,11.063826
2012-12-22_0100_US_KABC_Eyewitness_News_5PM_main,2012122201,KABC Eyewitness News 5PM,KABC,1356138001000,11.063826
2012-12-21_0700_US_KABC_KABC_7_News_at_11PM_main,2012122107,KABC KABC 7 News at 11PM,KABC,1356073201000,15.646612
2012-12-21_0700_US_KCBS_CBS_2_News_at_11PM_main,2012122107,KCBS CBS 2 News at 11PM,KCBS,1356073201000,11.063826
2012-12-21_0600_US_KTLA_Prime_News_at_10PM_main,2012122106,KTLA Prime News at 10PM,KTLA,1356069601000,24.739466
2012-12-21_0600_US_KTTV-FOX_Ten_OClock_News_main,2012122106,KTTV-FOX Ten OClock News,KTTV-FOX,1356069601000,22.127651
2012-12-21_0200_US_KABC_Eyewitness_News_6PM_main,2012122102,KABC Eyewitness News 6PM,KABC,1356055201000,15.646612
2012-12-21_0200_US_KCBS_CBS_2_News_at_6_main,2012122102,KCBS CBS 2 News at 6,KCBS,1356055201000,15.646612
2012-12-21_0100_US_KABC_Eyewitness_News_5PM_main,2012122101,KABC Eyewitness News 5PM,KABC,1356051601000,19.163107
2012-12-20_0700_US_KCBS_CBS_2_News_at_11PM_main,2012122007,KCBS CBS 2 News at 11PM,KCBS,1355986801000,29.272131
2012-12-20_0700_US_KNBC_Channel_4_News_at_11PM_main,2012122007,KNBC Channel 4 News at 11PM,KNBC,1355986801000,19.163107
2012-12-20_0700_US_KABC_KABC_7_News_at_11PM_main,2012122007,KABC KABC 7 News at 11PM,KABC,1355986801000,11.063826
2012-12-20_0600_US_KTTV-FOX_Ten_OClock_News_main,2012122006,KTTV-FOX Ten OClock News,KTTV-FOX,1355983201000,38.326214
2012-12-20_0600_US_KTLA_Prime_News_at_10PM_main,2012122006,KTLA Prime News at 10PM,KTLA,1355983201000,33.191475
2012-12-20_0200_US_KCBS_CBS_2_News_at_6_main,2012122002,KCBS CBS 2 News at 6,KCBS,1355968801000,24.739466
2012-12-20_0200_US_KNBC_Channel_4_News_main,2012122002,KNBC Channel 4 News,KNBC,1355968801000,24.739466
2012-12-20_0200_US_KABC_Eyewitness_News_6PM_main,2012122002,KABC Eyewitness News 6PM,KABC,1355968801000,22.127651
2012-12-20_0100_US_KABC_Eyewitness_News_5PM_main,2012122001,KABC Eyewitness News 5PM,KABC,1355965201000,27.100729
2012-12-19_0600_US_KTLA_Prime_News_at_10PM_main,2012121906,KTLA Prime News at 10PM,KTLA,1355896801000,15.646612
2012-12-19_0400_US_KCAL_KCAL_9_News_at_8PM_main,2012121904,KCAL KCAL 9 News at 8PM,KCAL,1355889601000,15.646612
2012-12-19_0200_US_KABC_Eyewitness_News_6PM_main,2012121902,KABC Eyewitness News 6PM,KABC,1355882401000,11.063826
2012-12-19_0100_US_KCBS_CBS_2_News_at_5_main,2012121901,KCBS CBS 2 News at 5,KCBS,1355878801000,19.163107
2012-12-19_0100_US_KABC_Eyewitness_News_5PM_main,2012121901,KABC Eyewitness News 5PM,KABC,1355878801000,15.646612
2012-12-18_1900_US_KCBS_CBS_2_News_at_11_main,2012121819,KCBS CBS 2 News at 11,KCBS,1355857201000,11.063826
2012-12-18_0730_US_KMEX_Noticiero_Univision_Ultima_Hora_main,2012121807,KMEX Noticiero Univision Ultima Hora,KMEX,1355815801000,19.163107
2012-12-18_0700_US_KABC_KABC_7_News_at_11PM_main,2012121807,KABC KABC 7 News at 11PM,KABC,1355814001000,24.739466
2012-12-18_0700_US_KCBS_CBS_2_News_at_11PM_main,2012121807,KCBS CBS 2 News at 11PM,KCBS,1355814001000,22.127651
2012-12-18_0700_US_KNBC_Channel_4_News_at_11PM_main,2012121807,KNBC Channel 4 News at 11PM,KNBC,1355814001000,19.163107
2012-12-18_0600_US_KTTV-FOX_Ten_OClock_News_main,2012121806,KTTV-FOX Ten OClock News,KTTV-FOX,1355810402000,24.739466
2012-12-18_0600_US_KTLA_Prime_News_at_10PM_main,2012121806,KTLA Prime News at 10PM,KTLA,1355810401000,29.272131
2012-12-18_0200_US_KNBC_Channel_4_News_main,2012121802,KNBC Channel 4 News,KNBC,1355796001000,11.063826
